	Common Settings,	
	.Source/Sweep Points,	101
	.Repeat,	0
	.Source to Measure Delay,	0.005
	.Measure Window,	16.667 ms
	.NPLC,	1
	.Channel,	drain
	..Instrument,	My 2636B
	...Model,	2636B
	...Serial Number,	4407529
	..Source Settings,	
	...Mode,	DC
	...Function,	Voltage Sweep
	...Type,	Linear
	...Dual Sweep,	Disabled
	...Range,	Auto
	...Start,	2
	...Stop,	-2
	...Step,	-0.04
	...Limit,	0.001
	..Measure Settings,	
	...Voltage,	Measured
	...Current,	True
	...Range,	Auto
	...Minimum Range,	1E-10
	...Resistance,	False
	...Power,	False
	...Auto Zero,	Once
	..Instrument Settings,	
	...Input Terminals,	Rear
	...Sense,	2-Wire
	...Output Off,	Normal
	...High Capacitance,	False
	.Channel,	gate
	..Instrument,	My 2636B
	...Model,	2636B
	...Serial Number,	4407529
	..Source Settings,	
	...Mode,	DC
	...Function,	Voltage Bias
	...Range,	Auto
	...Bias Level,	5
	...Limit,	0.001
	..Measure Settings,	
	...Voltage,	Measured
	...Current,	True
	...Range,	Auto
	...Minimum Range,	1E-10
	...Resistance,	False
	...Power,	False
	...Auto Zero,	Once
	..Instrument Settings,	
	...Input Terminals,	Rear
	...Sense,	2-Wire
	...Output Off,	Normal
	...High Capacitance,	False

"Index","drain Time (s)","drain Voltage (V)","drain Current (A)","gate Voltage (V)","gate Current (A)"
"1","1.45E-05","2","0.329559331447612","5","0.329559331447612"
"2","0.0412918","1.96","0.254991122174538","5","0.254991122174538"
"3","0.1061301","1.92","0.229060453469428","5","0.229060453469428"
"4","0.1481108","1.88","0.535853898402235","5","0.535853898402235"
"5","0.2170567","1.84","0.703630178097463","5","0.703630178097463"
"6","0.2587383","1.8","0.582031041189111","5","0.582031041189111"
"7","0.3234016","1.76","0.613309908943861","5","0.613309908943861"
"8","0.3699841","1.72","9.9E+37","5","9.9E+37"
"9","0.4143828","1.68","0.387687467219162","5","0.387687467219162"
"10","0.4562512","1.64","0.774364724184556","5","0.774364724184556"
"11","0.4964015","1.6","0.734642805408054","5","0.734642805408054"
"12","0.5417683","1.56","0.639157141856457","5","0.639157141856457"
"13","0.588527","1.52","0.838800982962735","5","0.838800982962735"
"14","0.6357653","1.48","0.55344052219458","5","0.55344052219458"
"15","0.680967","1.44","0.106733205777934","5","0.106733205777934"
"16","0.7275217","1.4","0.374184728308667","5","0.374184728308667"
"17","0.7749071","1.36","0.139732970921198","5","0.139732970921198"
"18","0.8238935","1.32","0.430912324428052","5","0.430912324428052"
"19","0.8706478","1.28","0.827196788893639","5","0.827196788893639"
"20","0.9177773","1.24","0.141133884033716","5","0.141133884033716"
"21","0.9644607","1.2","0.401896552835543","5","0.401896552835543"
"22","1.0099132","1.16","0.846948757696407","5","0.846948757696407"
"23","1.0574426","1.12","0.768573454473435","5","0.768573454473435"
"24","1.1028114","1.08","0.322881367673577","5","0.322881367673577"
"25","1.1526367","1.04","0.760141004696554","5","0.760141004696554"
"26","1.198581","1","0.608404450401852","5","0.608404450401852"
"27","1.2498321","0.96","0.923583926597416","5","0.923583926597416"
"28","1.2899494","0.92","0.390587126086739","5","0.390587126086739"
"29","1.3363327","0.88","0.54177586293862","5","0.54177586293862"
"30","1.3832425","0.84","0.640898091085673","5","0.640898091085673"
"31","1.4294381","0.8","0.857626696982247","5","0.857626696982247"
"32","1.4763893","0.76","0.24618174985339","5","0.24618174985339"
"33","1.527124","0.72","0.975794721383506","5","0.975794721383506"
"34","1.5859902","0.68","0.333572123820694","5","0.333572123820694"
"35","1.6508986","0.64","0.469024167148873","5","0.469024167148873"
"36","1.7127465","0.6","0.426038786967303","5","0.426038786967303"
"37","1.8109133","0.56","0.368709295694115","5","0.368709295694115"
"38","1.8716743","0.52","0.621680460228436","5","0.621680460228436"
"39","1.9464442","0.48","0.382103728308391","5","0.382103728308391"
"40","1.9943647","0.44","0.141861130083846","5","0.141861130083846"
"41","2.046139","0.4","0.758514596502536","5","0.758514596502536"
"42","2.094124","0.36","0.668259805845218","5","0.668259805845218"
"43","2.1355127","0.32","0.797792001998886","5","0.797792001998886"
"44","2.1825738","0.28","0.0524109648784674","5","0.0524109648784674"
"45","2.2296517","0.24","0.706708688618014","5","0.706708688618014"
"46","2.3050362","0.2","0.234338738599019","5","0.234338738599019"
"47","2.3667722","0.16","0.49985770392225","5","0.49985770392225"
"48","2.4151223","0.12","0.972651594771376","5","0.972651594771376"
"49","2.4792059","0.08","0.262312302022386","5","0.262312302022386"
"50","2.542117","0.04","0.48799000563472","5","0.48799000563472"
"51","2.6051094","0","0.453063272150729","5","0.453063272150729"
"52","2.6648296","-0.04","0.0196233228871707","5","0.0196233228871707"
"53","2.7222593","-0.08","0.434945743733526","5","0.434945743733526"
"54","2.7948166","-0.12","0.573463993414056","5","0.573463993414056"
"55","2.8357114","-0.16","0.720344328191292","5","0.720344328191292"
"56","2.8828576","-0.2","0.718403117134424","5","0.718403117134424"
"57","2.9319296","-0.24","0.202695407533411","5","0.202695407533411"
"58","2.9770174","-0.28","0.389149892790778","5","0.389149892790778"
"59","3.018454","-0.32","0.439193282015246","5","0.439193282015246"
"60","3.0587485","-0.36","0.499641723697838","5","0.499641723697838"
"61","3.1058193","-0.4","0.55362518483476","5","0.55362518483476"
"62","3.1765198","-0.44","0.809305405621093","5","0.809305405621093"
"63","3.2282703","-0.48","0.98234194376615","5","0.98234194376615"
"64","3.2739495","-0.52","0.747073968288989","5","0.747073968288989"
"65","3.3207222","-0.56","0.971434837659558","5","0.971434837659558"
"66","3.3678621","-0.6","0.963836451509891","5","0.963836451509891"
"67","3.4321456","-0.64","0.68738240920351","5","0.68738240920351"
"68","3.4780238","-0.68","0.599102314840584","5","0.599102314840584"
"69","3.5286033","-0.72","0.0451697092713647","5","0.0451697092713647"
"70","3.6021033","-0.76","0.810802931343579","5","0.810802931343579"
"71","3.662985","-0.8","0.85854744578644","5","0.85854744578644"
"72","3.7125343","-0.84","0.0773638543101791","5","0.0773638543101791"
"73","3.7602199","-0.88","0.612002361850814","5","0.612002361850814"
"74","3.8068014","-0.92","0.279944843742971","5","0.279944843742971"
"75","3.8566725","-0.96","0.604319501949623","5","0.604319501949623"
"76","3.9024981","-1","0.855250182959833","5","0.855250182959833"
"77","3.9488587","-1.04","0.0498733083018443","5","0.0498733083018443"
"78","3.9955378","-1.08","0.608912119925447","5","0.608912119925447"
"79","4.0410346","-1.12","9.9E+37","5","9.9E+37"
"80","4.0879692","-1.16","0.561118378565236","5","0.561118378565236"
"81","4.1352022","-1.2","0.614398809901624","5","0.614398809901624"
"82","4.1833845","-1.24","0.0080626565069252","5","0.0080626565069252"
"83","4.2288494","-1.28","0.20060192104457","5","0.20060192104457"
"84","4.2730439","-1.32","0.67902103889688","5","0.67902103889688"
"85","4.324262","-1.36","0.989630189253776","5","0.989630189253776"
"86","4.369852","-1.4","0.747663955552347","5","0.747663955552347"
"87","4.4165844","-1.44","0.189630143432706","5","0.189630143432706"
"88","4.4631137","-1.48","0.685235836396569","5","0.685235836396569"
"89","4.5411091","-1.52","0.458500087009044","5","0.458500087009044"
"90","4.5890591","-1.56","0.526616326312822","5","0.526616326312822"
"91","4.6440135","-1.6","0.663453691947951","5","0.663453691947951"
"92","4.6972321","-1.64","0.770920399004091","5","0.770920399004091"
"93","4.7477804","-1.68","0.471986812293523","5","0.471986812293523"
"94","4.8063291","-1.72","0.782715388006864","5","0.782715388006864"
"95","4.8687849","-1.76","0.370411705398193","5","0.370411705398193"
"96","4.9155222","-1.8","0.954085455254691","5","0.954085455254691"
"97","4.9622442","-1.84","0.563681104948596","5","0.563681104948596"
"98","5.0075477","-1.88","0.821920413906649","5","0.821920413906649"
"99","5.0587753","-1.92","0.0648508142050592","5","0.0648508142050592"
"100","5.1050708","-1.96","0.341668395018982","5","0.341668395018982"
"101","5.1511146","-2","0.188914251601749","5","0.188914251601749"
